a,alfa_fisher,b,consanguinidad,departamento_id,departamento_nombre,ins,n,provincia_nombre,s
0.11403718154693597,242.79143349920233,0.047824764746385126,0.0009534160520567153,6448,LAPRIDA,0.003718530621068911,6117.228,Buenos Aires,1344.672
0.09747800606934978,660.2962802020147,0.1005916919556241,0.0003645245433252489,6455,LAS FLORES,0.002252510281513262,16060.698999999999,Buenos Aires,2366.685
0.10025641098417654,761.8957372906057,0.08307450507344072,0.00063565138416738,6462,LEANDRO N. ALEM,0.002710711687854281,20277.008400000002,Buenos Aires,4054.288
0.036984832904884316,437.5901028942227,0.10635984004570123,0.000671183598663327,6469,LINCOLN,0.001547605157248498,19861.173,Buenos Aires,3158.0472
0.05417706180055599,468.4982375442871,0.13409742675885666,0.0006042509390939588,6476,LOBERIA,0.0037157096025050513,20328.021,Buenos Aires,1593.666
0.09454291247095276,951.1098504089126,0.0416227026265756,0.00022770634738656953,6483,LOBOS,0.001174832748835054,36127.344000000005,Buenos Aires,3160.9584
0.07111564318474438,758.1042538617811,0.06439037443711602,0.0004137696080744995,6490,LOMAS DE ZAMORA,0.002452374050837294,334273.9452,Buenos Aires,35103.642
0.08381628621983511,380.9831279733936,0.049413580634231416,0.00021214209781395975,6497,LUJAN,0.0010547868671708322,104995.5912,Buenos Aires,15595.356
0.17693277115440534,600.7278722774877,0.061244867694097135,0.00046445414450674874,6505,MAGDALENA,0.0017727134849972364,10250.9712,Buenos Aires,2716.5060000000003
0.11976055941023418,298.743595505618,0.043555941023417165,0.000699868560014262,6511,MAIPU,0.0031316152515892402,12041.009600000001,Buenos Aires,1448.3332
0.225310501810657,795.1690184276056,0.080529839627522,0.0003217367868606063,6518,MAR CHIQUITA,0.0019582893245504002,26267.537,Buenos Aires,7052.082
0.07572991865990174,289.1865118175571,0.11381106547475237,0.0007821604423331459,6525,MARCOS PAZ,0.0016165864620094547,26150.201999999997,Buenos Aires,5054.1356
0.038858533587120304,1036.6286050119118,0.07793891268141803,0.0002337806894661328,6532,MERCEDES,0.0009897710665510823,76007.05200000001,Buenos Aires,9716.510699999999
0.030028811721840982,567.5529150072592,0.05148371733687999,0.0008524715620460016,6539,MERLO,0.0031665882642449516,266704.0992,Buenos Aires,52494.291
0.15473747605363983,563.9402300644789,0.04819590517241379,0.0006873813559207832,6547,MONTE,0.002773434340410813,20211.84,Buenos Aires,2530.8
0.0678443151459964,248.1527331587254,0.07239877940181985,0.0008260658562599121,6560,MORENO,0.0016989133854525761,447461.58800000005,Buenos Aires,40656.936
0.06801491796091455,563.0955179271795,0.09393724989621444,0.0002322128232903283,6568,MORON,0.0007465767114387975,308879.21119999996,Buenos Aires,29278.012
0.1011109391278464,551.9917052723018,0.04850744158356898,0.00038088792456814833,6574,NAVARRO,0.0018225397780274968,8589.5696,Buenos Aires,3203.3874
0.055354477754927384,868.5300810937212,0.0858777779197057,0.0004746839044202455,6581,NECOCHEA,0.0020085798269683115,94531.5525,Buenos Aires,15518.7816
0.08108317631224765,396.0092162706959,0.05706963102161051,0.0004414782101447196,6588,NUEVE DE JULIO,0.002096138690450537,47215.421,Buenos Aires,4506.6752
0.04985501120496466,736.6395270157177,0.03202578865712808,0.00016531548407855345,6595,OLAVARRIA,0.0008760165268544313,61084.53,Buenos Aires,17579.6784
0.04955998173237937,300.87557673980433,0.09219821586238391,0.00030439384941903063,6609,PEHUAJO,0.0024873598186641787,23402.0625,Buenos Aires,3670.7039999999997
0.10876201780415432,397.09768411492723,0.058661602373887234,0.001163965236992489,6616,PELLEGRINI,0.002159638633782106,7228.65,Buenos Aires,786.7520000000001
0.04656641851603571,1066.5874918558916,0.08765873290289196,0.00042449400865575995,6623,PERGAMINO,0.0016009488326445803,107442.64439999999,Buenos Aires,8068.2644
0.11964140216253924,418.26155136408545,0.10854621555633066,0.0005007653209263757,6630,PILA,0.004114984593699348,1805.6365999999998,Buenos Aires,634.5612
0.0997460791635549,589.1763549572196,0.05842788861623812,0.0003348554441128671,6638,PILAR,0.0015500322141514165,125110.804,Buenos Aires,39597.2388
0.15340954169073753,1099.3775218656742,0.0514902368573079,0.0002112595495002104,6644,PINAMAR,0.0016547283929480535,26696.1744,Buenos Aires,10035.0592
0.07476178980228929,399.90759202321016,0.04618031217481789,0.0002872788671472189,6651,PUAN,0.0022327813170102974,17877.483,Buenos Aires,4581.906
0.07675960153483573,727.405710609188,0.06288179744021731,0.0006853729531247137,6658,QUILMES,0.0015761481980115738,546959.2716,Buenos Aires,30643.5744
0.0964652546332347,602.496292033193,0.04424150443856098,0.0002950767869459445,6665,RAMALLO,0.0012309446710406335,21245.804799999998,Buenos Aires,5142.5484
0.04056968995835261,565.3168793397618,0.10080194354465527,0.0003517039421009478,6672,RAUCH,0.0019518110644222415,18514.1514,Buenos Aires,1329.16
0.10257288441304674,235.019750820819,0.13554238689313092,0.0004587996950188589,6679,RIVADAVIA,0.004157011811083306,7795.985399999999,Buenos Aires,3724.1158
0.09848216216216216,777.8821360304355,0.10067131055583886,0.0002569384753067269,6686,ROJAS,0.0012765693850066084,13891.724,Buenos Aires,2371.7692
0.06463482618227372,367.2422046234961,0.0394873786407767,0.0003748300801677329,6693,ROQUE PEREZ,0.0025317840060164838,13707.548999999999,Buenos Aires,2864.0404
0.1502107458768476,1074.6741478199765,0.06975384351994521,0.00039132722309651036,6700,SAAVEDRA,0.0008082685917047923,24639.090299999996,Buenos Aires,5835.06
0.049143789594931854,486.19554744199826,0.0421232482242273,0.00024690456469949663,6707,SALADILLO,0.0010241492391688397,36785.958,Buenos Aires,2671.7039999999997
0.07390116279069767,446.85314933881864,0.07075845665961944,0.0009403571187128179,6721,SALLIQUELO,0.0015742728926513776,5104.616000000001,Buenos Aires,2368.3738000000003
0.08447468500751358,421.68621152660944,0.08176781104303935,0.0004687102746007807,6714,SALTO,0.002178592837252467,14637.492,Buenos Aires,5576.697
0.11634565761054905,783.0160001082156,0.05816951233375014,0.0006490654085354078,6728,SAN ANDRES DE GILES,0.0013612748652041446,27094.76,Buenos Aires,1876.875
0.07066511148483698,518.3470018112421,0.078485325231921,0.00024338425718519092,6735,SAN ANTONIO DE ARECO,0.0012346921999426507,23667.971999999998,Buenos Aires,3029.949
0.05637648405092262,509.10801975616965,0.1092235159490774,0.0008577463584430363,6742,SAN CAYETANO,0.002066344899661643,9983.148000000001,Buenos Aires,1163.538
0.060712386323925005,634.4394165339799,0.06602971547457476,0.0003364623862215014,6749,SAN FERNANDO,0.0010540126962054613,176744.7108,Buenos Aires,12500.1
0.12915097318001834,851.7068789891483,0.06928999128949681,0.00030249963497510116,6756,SAN ISIDRO,0.0011152233983683748,358596.964,Buenos Aires,66805.46399999999
0.025785208655332303,789.5600283658838,0.05654095826893353,0.0004952883706757025,6763,SAN NICOLAS,0.002192601268814184,157221.0,Buenos Aires,9304.205
0.07802297344821521,300.78917395899106,0.056911157024793387,0.00033245844151835654,6770,SAN PEDRO,0.0031620491771079244,31938.191999999995,Buenos Aires,4673.9329
0.13183659009955248,340.74355562581786,0.06741960909672115,0.0007122065142341088,6778,SAN VICENTE,0.0014810410693553335,36249.9492,Buenos Aires,12030.6168
0.07245922551252848,515.661921632912,0.11013096810933941,0.0008178214394124149,6784,SUIPACHA,0.002029252027542406,6005.52,Buenos Aires,2366.98
0.10508891069676154,473.64328060993824,0.09995492852301124,0.0002689336420775717,6791,TANDIL,0.002184043651306249,130087.2723,Buenos Aires,9053.4784
0.0742268067333249,454.86020084915447,0.04815757499050753,0.0009226242463432712,6798,TAPALQUE,0.0041595203239763005,5554.403,Buenos Aires,2171.988
0.0465412301171358,320.7368649544954,0.05887558816553561,0.000350704307145855,6805,TIGRE,0.0012267551472632339,202328.244,Buenos Aires,51243.995599999995
0.20435614336011554,577.7483412699589,0.03898122235262255,0.0004025193209362004,6819,TORNQUIST,0.000990623873955135,8850.523000000001,Buenos Aires,2053.1104
0.052969310035842286,834.9550195658932,0.06286460573476702,0.0005815635137476756,6826,TRENQUE LAUQUEN,0.002568535609397281,27898.2144,Buenos Aires,7923.136
0.10919539551357732,95.64178959054976,0.08244155844155844,0.0014799419856734444,6812,TORDILLO,0.009581172664407613,2124.2760000000003,Buenos Aires,360.04949999999997
0.08672054638588504,368.03437077525075,0.06309021058622655,0.0004775032278366155,6833,TRES ARROYOS,0.0012958789664002544,32233.219199999996,Buenos Aires,9686.16
0.11021861406678714,424.8531302675519,0.09475909046971082,0.00023642369055100137,6840,TRES DE FEBRERO,0.0009496144697013972,198260.7354,Buenos Aires,29088.734
0.09229184388959086,1030.4282666283336,0.08878133508924917,0.00022461680011684167,6420,LA COSTA,0.001788945489657158,69845.413,Buenos Aires,17735.2483
0.3320266958424508,322.20882815104045,0.052969832239241434,0.0005699508640213741,6553,MONTE HERMOSO,0.0022524522501903284,9828.699,Buenos Aires,4220.216
0.08460434782608696,472.6870789624759,0.0792336277173913,0.00045930851436968325,6854,VEINTICINCO DE MAYO,0.000863524767581817,42358.272000000004,Buenos Aires,5966.532
0.07642054449999783,855.5427534355202,0.07226913924826042,0.00011094220554011567,6861,VICENTE LOPEZ,0.0011346060686062008,267739.395,Buenos Aires,43747.956
0.14694672353625438,919.6384540775114,0.051990674680108574,0.0005246195370157239,6868,VILLA GESELL,0.0009923249685284297,36905.49,Buenos Aires,4697.7385
0.1267828557155184,501.4756000057463,0.0505283618692947,0.0004598030292946613,6875,VILLARINO,0.0018090610988642413,17421.4328,Buenos Aires,2845.326
0.07779163821933184,255.38259657342186,0.11754853790342179,0.0004473699521147805,6882,ZARATE,0.0031913482396036565,54261.2343,Buenos Aires,14356.44
0.09071095758354757,289.72597825276597,0.11325626606683806,0.0005266916723182838,6847,TRES LOMAS,0.0015232462158259593,7725.2288,Buenos Aires,2170.256
0.06951857996018579,229.56116463022502,0.13549993364299934,0.0005652587196489376,6277,F.AMEGHINO,0.004597387374732999,4320.569,Buenos Aires,2239.7974
0.06019336210919272,209.79998493650933,0.07972564162389173,0.00060116484297255,6648,PRESIDENTE PERON,0.004532650468434403,36645.3,Buenos Aires,5559.7428
0.03640044543429844,453.8002461645267,0.06285291123130765,0.0008470582007146735,6412,J.C.PAZ,0.0022196582053743683,217809.9,Buenos Aires,14344.1616
0.040506680085545345,507.6569836091755,0.1392910593828762,0.0008799831272367937,6515,MALVINAS ARGENTINAS,0.0037332617519136705,186145.70750000002,Buenos Aires,33883.293600000005
0.10088974573236242,647.154517092164,0.06180637459711114,0.0006759203381063697,6655,PUNTA INDIO,0.00165158361994062,5842.9575,Buenos Aires,1805.04
0.08593390657456162,316.5544749072608,0.055852693106613206,0.00038554896447366753,6270,EZEIZA,0.0016845523986234094,60281.31200000001,Buenos Aires,16712.1045
0.12192360463617828,877.6162837642032,0.09410930722640408,0.00045642806248069156,6410,ITUZAINGO,0.0021552979758841994,75193.82999999999,Buenos Aires,37202.4576
0.11990824949698188,387.36129843026407,0.11251262431733257,0.0002524348725498807,6408,HURLINGHAM,0.001496706052848938,169636.04,Buenos Aires,16756.233
0.15898772011121412,487.2784034700556,0.06397794253938832,0.0009447371291682737,6466,LEZAMA,0.0036533786174855554,2677.6464,Buenos Aires,795.5871
0.027371976711380135,155.99195998048063,0.11771277026853727,0.0005295698573845531,10049,CAPITAL,0.004841242331300269,76964.286,Catamarca,5565.919800000001
0.025639837869137233,90.2605362039463,0.2222904789478038,0.001211872647785329,10042,CAPAYAN,0.011432461443264546,6854.463,Catamarca,809.5464000000001
0.04902464163426382,188.40386334006348,0.09512237246822586,0.0014942878293947048,10070,LA PAZ,0.010219000639731529,13767.569,Catamarca,797.81
0.07819737382027082,53.219388336183854,0.13860176446450556,0.002576140092665915,10014,ANCASTI,0.011038503417007227,1878.4396000000002,Catamarca,359.841
0.04540847995385059,135.5950468825251,0.09762451687337756,0.003225662072884817,10056,EL ALTO,0.010967790005548211,2867.9024,Catamarca,656.552
0.03709776979177677,100.22135734382175,0.08042067434732057,0.0025041069753129917,10098,SANTA ROSA,0.009781777317551308,13237.8312,Catamarca,679.5789
0.050837192052980124,86.68315011837929,0.22683838410596024,0.0034288624674356396,10077,PACLIN,0.0078011804955923,2917.32,Catamarca,304.0
0.0655399338650068,123.6055399262301,0.08263351488037345,0.0009697079926315221,10112,VALLE VIEJO,0.0035323067255770097,13054.0272,Catamarca,1544.7351999999998
0.049397478012080116,267.33343676239224,0.06279728727349795,0.0007428439457668944,10063,FRAY MAMERTO ESQUIU,0.007360190419236029,11418.77,Catamarca,701.352
0.053461468721668175,79.31725212508772,0.11043155031731643,0.00154383941348453,10007,AMBATO,0.006107901963572521,5806.6332,Catamarca,505.1904
0.06626453189300412,36.66461213603199,0.20570376800411524,0.0031172019378238837,10084,POMAN,0.025705440344036313,6432.3072,Catamarca,996.294
0.05237794824001721,190.0735479852919,0.18629980643773747,0.0013070203751824726,10021,ANDALGALA,0.009835687394779753,7616.1539999999995,Catamarca,953.991
0.019388505972195026,70.28790283249272,0.12947158801644798,0.0017245072781424074,10035,BELEN,0.007525960779633065,12967.6944,Catamarca,1590.6779999999999
0.08158306306306307,29.66793394446835,0.4030225225225225,0.017242157170684193,10028,ANTOFAGASTA DE LA SIERRA,0.031931283175066966,848.4839999999999,Catamarca,184.8422
0.027839791391919434,57.229254162314604,0.2673726411701235,0.0035145486857042964,10105,TINOGASTA,0.008403086970800914,13812.696,Catamarca,802.424
0.03873969291081346,78.67955372953587,0.23990421430904932,0.001729547176484764,10091,SANTA MARIA,0.00698773663472892,11341.005000000001,Catamarca,1760.35
0.022654710176796558,318.6560865459484,0.053161905180754684,0.00025785008813303235,14014,CAPITAL,0.002292370460950443,1553232.78,Córdoba,100290.099
0.16404929863505407,241.43927221301414,0.11730392480989943,0.000455173464501838,14007,CALAMUCHITA,0.0038177202554966765,31505.424000000003,Córdoba,6061.932
0.09601064782984764,673.7879404931226,0.05631172791589967,0.0006474235420134423,14021,COLON,0.0013430516422388195,120766.37759999999,Córdoba,17436.990599999997
0.03192051602163962,116.95729803898982,0.20460762935219864,0.002325854004504408,14028,CRUZ DEL EJE,0.004661399067360917,57458.6136,Córdoba,2777.7376
0.042190818158502175,299.60756597160474,0.095248499615286,0.0003323147387053509,14035,GENERAL ROCA,0.0025885140700135103,35295.3076,Córdoba,2365.3799999999997
0.03129120144413986,542.4667593411676,0.07944320003056382,0.0004615051442120701,14042,GRAL SAN MARTIN,0.0010761640044249189,142055.6032,Córdoba,14249.809799999999
0.032287865194835584,166.14840965753763,0.15090191910129894,0.0010073298344833548,14049,ISCHILIN,0.0028065950252617717,31020.77,Córdoba,1608.1429
0.06436117381489842,454.86395350436226,0.08811557562076748,0.0005776617777154331,14056,JUAREZ CELMAN,0.0025021573840519435,65863.468,Córdoba,6860.7
0.0679757426384745,581.3158851151217,0.031723015601599076,0.00019748871128347846,14063,MARCOS JUAREZ,0.0005778209035754809,58002.515999999996,Córdoba,8364.869999999999
0.03433021237725507,58.16426454874447,0.27636316510618864,0.0026251324792740966,14070,MINAS,0.009068042106128294,3384.0912000000003,Córdoba,360.73769999999996
0.08130446768060838,57.33640608368529,0.13141045627376424,0.0017177672394786683,14077,POCHO,0.013154867064725528,2461.68,Córdoba,645.1704
0.06415876853047918,394.27383312517816,0.049003594349100905,0.000638542502312266,14091,PUNILLA,0.0014875090628035574,177038.72999999998,Córdoba,29971.512
0.020841585737930483,309.8054276478475,0.09752134524497977,0.0006527747158447986,14098,RIO CUARTO,0.0011347122052348022,284915.19519999996,Córdoba,12913.749
