a,alfa_fisher,b,consanguinidad,departamento_id,departamento_nombre,ins,n,provincia_nombre,s
0.06389507786745481,654.2580214807952,0.05540638854154825,0.0005349571400100499,6728,SAN ANDRES DE GILES,0.0016048714200301495,24279.72,Buenos Aires,2218.75
0.10915748928552053,472.4011377305952,0.0755123962458634,0.0003051961320258743,6735,SAN ANTONIO DE ARECO,0.0010198959348712757,13640.42,Buenos Aires,4985.76
0.08290659419253325,310.5638367075514,0.07106279502217136,0.0004776795700772357,6742,SAN CAYETANO,0.002076867695987982,9507.76,Buenos Aires,2035.8200000000002
0.07428941786471835,476.464848865639,0.10536656724666185,0.0006469522373662553,6749,SAN FERNANDO,0.0013600163822005953,141504.05,Buenos Aires,17769.75
0.11422550693987472,924.7994630572908,0.07338595136572322,0.00025354145343559135,6756,SAN ISIDRO,0.0007718430086888799,347029.32,Buenos Aires,36542.28
0.056670788253477586,891.397367956935,0.08629572385368366,0.00027288615464226033,6763,SAN NICOLAS,0.0018556258515673703,103649.4,Buenos Aires,17073.15
0.06728020045718304,495.8063307016336,0.10551916652013364,0.0007555873670871741,6770,SAN PEDRO,0.002641757313075156,58689.84,Buenos Aires,6867.49
0.1266652205680884,305.32576668980096,0.06552470545255275,0.000441331897602015,6778,SAN VICENTE,0.0025906755547546855,58248.68,Buenos Aires,5128.96
0.13596810933940776,534.0056263550315,0.06609225512528474,0.0006746183602202148,6784,SUIPACHA,0.0014718946041168321,6233.8,Buenos Aires,1482.25
0.08125613346418058,470.6133045396147,0.1013324160537418,0.00023267510489768278,6791,TANDIL,0.0019544708811405354,66224.81,Buenos Aires,20617.13
0.12355651183394506,208.33291641946008,0.10382230097456019,0.0009072018154801093,6798,TAPALQUE,0.003931207867080473,8691.1,Buenos Aires,1232.01
0.08320757748483203,385.6026209103782,0.10726004758880822,0.00030763535714548685,6805,TIGRE,0.002309631604415348,334599.68,Buenos Aires,40650.2
0.09576780716800577,515.1703016831524,0.07687099395143089,0.000402585318529402,6819,TORNQUIST,0.0008975672675409618,15175.49,Buenos Aires,2473.24
0.0491543458781362,364.534560694571,0.06839717741935483,0.0005530339828845821,6826,TRENQUE LAUQUEN,0.0022472492002929053,26784.0,Buenos Aires,7925.45
0.0897874852420307,160.57115907274178,0.10305194805194805,0.001510545239884083,6812,TORDILLO,0.006826879785450142,2134.44,Buenos Aires,500.25
0.07471542401821286,849.80158529702,0.04901821286283439,0.00032083959916914514,6833,TRES ARROYOS,0.0021597982773337576,42800.52,Buenos Aires,10199.82
0.06509774178916922,512.7933656625107,0.07940514696587773,0.0004083028643116216,6840,TRES DE FEBRERO,0.0016201457655885148,344286.72,Buenos Aires,29719.14
0.1842864515669769,862.1950802400341,0.05158548522005303,0.00045294273761255785,6420,LA COSTA,0.0017547072984675474,42705.16,Buenos Aires,12671.12
0.35909263311451495,743.9891344459788,0.1008402625820569,0.00037093955707499457,6553,MONTE HERMOSO,0.0012871155715373306,4387.200000000001,Buenos Aires,1890.07
0.05635869565217392,400.6370320666235,0.049320652173913036,0.0004952113362476369,6854,VEINTICINCO DE MAYO,0.0011451762150726603,25612.8,Buenos Aires,5980.44
0.15596029489795477,1161.8481836778672,0.0400854582867792,0.00011361208964681585,6861,VICENTE LOPEZ,0.0006438018413319564,146039.66999999998,Buenos Aires,63045.3
0.15262582396277627,457.5315691927917,0.08813183404420319,0.00026774108771581123,6868,VILLA GESELL,0.002126629210999872,19858.3,Buenos Aires,5624.65
0.12128525364457966,466.6509055609028,0.04764521549570826,0.000398424170583196,6875,VILLARINO,0.0016511271934078393,27743.940000000002,Buenos Aires,3267.3599999999997
0.0629042896652279,398.17716670049646,0.05475589293773216,0.0006609495019033997,6882,ZARATE,0.001463921210827365,120983.8,Buenos Aires,7807.0
0.1718733933161954,337.9624348653686,0.108668059125964,0.0007876615047647056,6847,TRES LOMAS,0.0023434557166553223,7655.52,Buenos Aires,1019.92
0.12059854014598538,252.26501607717034,0.12600398142003982,0.0009188749340062677,6277,F.AMEGHINO,0.002048639197128728,8815.95,Buenos Aires,1326.76
0.0841655000777726,220.84208940685193,0.07019132057862809,0.0009859986408607309,6648,PRESIDENTE PERON,0.0024723548009642203,43717.2,Buenos Aires,6206.7
0.0562303531657652,472.27451391472016,0.05945545657015589,0.000525541803945021,6412,J.C.PAZ,0.003628398208058775,156521.4,Buenos Aires,23957.64
0.05696097101782483,304.4308370334386,0.0763062367419888,0.0008080653142670283,6515,MALVINAS ARGENTINAS,0.0033400032989703834,207468.9,Buenos Aires,25754.3
0.14461024233018982,615.5274172775764,0.05414826310134893,0.00035969153247345615,6655,PUNTA INDIO,0.0027576350822964978,6869.14,Buenos Aires,1729.83
0.08396261050190812,293.1793634935832,0.10139143036568282,0.0008707979885002638,6270,EZEIZA,0.0017668364984063326,62103.0,Buenos Aires,17206.8
0.08788726415451907,527.5289137380457,0.08491172613497677,0.0003284180174549268,6410,ITUZAINGO,0.0020288935300548806,174133.08000000002,Buenos Aires,34707.68
0.09833745329117562,703.7854881357357,0.0614185829261282,0.0005729018384110768,6408,HURLINGHAM,0.002381123265896038,115502.8,Buenos Aires,18994.92
0.1586654309545876,276.41974887755885,0.05417747914735867,0.00043737830054086746,6466,LEZAMA,0.0018906029765314914,5438.16,Buenos Aires,1322.09
0.03321637726880231,161.6085183221691,0.12176511323706685,0.001113493285306081,10049,CAPITAL,0.0024534597811828904,93573.6,Catamarca,8398.11
0.033236826867400114,83.18943428935142,0.15126478616924477,0.002717292188978561,10042,CAPAYAN,0.008965080798673796,16199.26,Catamarca,822.12
0.024151819395275956,165.9238569188059,0.13486158667517845,0.0011396793897609026,10070,LA PAZ,0.00874376974439512,11889.39,Catamarca,1666.6799999999998
0.07361510053344276,49.35669079565437,0.15263028313500204,0.004543456953555406,10014,ANCASTI,0.019292217218173726,3289.95,Catamarca,173.85
0.055033169887510815,144.7237774608232,0.13206230170175945,0.0013698509220688793,10056,EL ALTO,0.011318112536437958,3813.7,Catamarca,623.04
0.053499630060247334,181.3121422032103,0.1340344572455343,0.002416550787364985,10098,SANTA ROSA,0.0056736409790308345,11258.59,Catamarca,654.81
0.045478145695364236,118.83124618431432,0.2161748344370861,0.003063167404938381,10077,PACLIN,0.011687161791149515,2567.0,Catamarca,445.0
0.07140245088504181,234.5860833658611,0.12180023341762301,0.001477069717983218,10112,VALLE VIEJO,0.005439367850350898,17890.68,Catamarca,1588.3000000000002
0.05249973508530254,205.49740072580815,0.11971389212673522,0.0009501336723013782,10063,FRAY MAMERTO ESQUIU,0.0072263687752499185,7927.08,Catamarca,1272.06
0.08298277425203988,63.56765421508226,0.23441523118767002,0.001976240928679634,10007,AMBATO,0.014439733718885857,5338.52,Catamarca,723.84
0.05807355967078189,46.7294076243545,0.22604809670781895,0.005049282924721419,10084,POMAN,0.012852720172018156,5443.200000000001,Catamarca,997.74
0.051487561832389415,115.57585701669763,0.18454226109398522,0.0014362861265741459,10021,ANDALGALA,0.009982188579690316,12275.12,Catamarca,1322.01
0.016132269434110044,65.40679846912516,0.15387115723516737,0.0023048062820436098,10035,BELEN,0.012189864336141753,15525.279999999999,Catamarca,818.25
0.07062162162162162,16.1061488566039,0.3343963963963964,0.016431612693774855,10028,ANTOFAGASTA DE LA SIERRA,0.053954549143738345,954.6,Catamarca,145.18
0.02202134036686249,131.9515082793815,0.21328977340846422,0.0034217115506102206,10105,TINOGASTA,0.008700165803101956,20018.4,Catamarca,1707.02
0.0359000326690624,88.51449794572784,0.22632473048023521,0.0018759638686739505,10091,SANTA MARIA,0.012719950133935566,20202.6,Catamarca,1524.56
0.029035076313545235,708.7257612482044,0.08006311021197995,0.0002865000979255915,14014,CAPITAL,0.0016635489556969833,930893.72,Córdoba,67620.8
0.14281396117697068,211.96314707315372,0.11236008123553584,0.0009737541777900016,14007,CALAMUCHITA,0.004136568135107914,29642.2,Córdoba,6489.06
0.05542715518197343,641.7028004696406,0.08477034309920381,0.0005596048509328412,14021,COLON,0.0011977507335755554,223641.44,Córdoba,29586.06
0.045464003329171866,88.1224701133693,0.1796328663245018,0.0024054591266823864,14028,CRUZ DEL EJE,0.0056069694751445555,32007.96,Córdoba,2149.12
0.08282123621441394,609.338005256339,0.08383175173121316,0.00038156162588642547,14035,GENERAL ROCA,0.0014651966434038738,17467.52,Córdoba,4715.3
0.05068816321072789,828.7686601045616,0.07043849511456653,0.00029929944499675537,14042,GRAL SAN MARTIN,0.0011825978070603505,145531.61,Córdoba,14624.28
0.06127081951866443,130.66723082564965,0.08789249912236222,0.001119255371648172,14049,ISCHILIN,0.005820127932570494,34097.21,Córdoba,2016.09
0.03940077980710035,747.3750499945285,0.05361871537040836,0.0005522662283187292,14056,JUAREZ CELMAN,0.0020177285822038614,56039.5,Córdoba,7662.6
0.054127996792415006,1145.799668899507,0.03752402740598356,0.00020217321254987808,14063,MARCOS JUAREZ,0.0007593823105532006,61903.27,Córdoba,6299.469999999999
0.0657501712719799,84.46145166026473,0.1470130166704727,0.004139758352797699,14070,MINAS,0.009068042106128294,3021.51,Córdoba,569.56
0.06786121673003802,87.86405779039441,0.22819153992395436,0.0034257466314389397,14077,POCHO,0.008123913440269484,3745.12,Córdoba,401.6
0.10653831170162598,664.3441876834504,0.09888779534286085,0.0007010673211788865,14091,PUNILLA,0.0013294313646058887,106808.48999999999,Córdoba,28702.8
0.0491215825473109,438.61341907132544,0.08266317027937863,0.0003016893561536974,14098,RIO CUARTO,0.0021253339717096295,248729.12,Córdoba,20306.22
0.04189312444670977,301.7700086866867,0.056958177964964996,0.0004384133485490294,14105,RIO PRIMERO,0.00231036875743298,27957.75,Córdoba,2682.24
0.04009147393855712,97.51992837668908,0.13969623748705556,0.00204855564729633,14112,RIO SECO,0.008069119954235924,8922.76,Córdoba,1496.68
0.030053436300821273,627.5238780056071,0.04276876546604344,0.0006106142147416043,14119,RIO SEGUNDO,0.002554325112048848,74449.39,Córdoba,5652.16
0.04143219873730443,356.9786391584378,0.040083722206972275,0.0003503010720607825,14084,ROQUE SAENZ PEÑA,0.0022385092897542684,36721.44,Córdoba,5368.32
